design_id,r,l,e,ROM,QRR,omega,width_r,thickness_r,width_l,thickness_l,pin_diameter_A,pin_diameter_B,pin_diameter_C,mass_crank,mass_rod,mass_slider,angle_deg,F_Ax,F_Ay,F_Bx,F_By,F_Cx,F_Cy,N,F_f,tau_A
1,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.011,0.002,0.004,0.003,0.0039,0.0012,0.0031,0.013789980681039146,0.02695495959689032,0.061222562489361095,150.0,0.1913760801146628,0.21766468544686052,-0.18672031426444816,-0.0850729826327718,-0.17352767195848892,0.17410098395231632,0.7746943219729487,-0.15493886439458976,-0.017823454982944652
1,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.011,0.002,0.004,0.003,0.0039,0.0012,0.0031,0.013789980681039146,0.02695495959689032,0.061222562489361095,165.0,0.1825867199641508,0.24673562791518314,-0.1773938879106971,-0.11284733258934249,-0.16411278108683575,0.14886105370062297,0.7494543917212554,-0.14989087834425108,-0.017399762064500668
1,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.011,0.002,0.004,0.003,0.0039,0.0012,0.0031,0.013789980681039146,0.02695495959689032,0.061222562489361095,180.0,0.17694159718792346,0.26876870256068464,-0.1715655818541129,-0.13348899207969062,-0.15839586564413402,0.13093916156580343,0.7315324995864358,-0.14630649991728717,-0.01588917893829483
1,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.011,0.002,0.004,0.003,0.0039,0.0012,0.0031,0.013789980681039146,0.02695495959689032,0.061222562489361095,195.0,0.1715618549950604,0.2863497637076289,-0.16636902294160671,-0.14967863807148146,-0.15394428783670766,0.11746928292954117,0.7180626209501736,-0.14361252419003473,-0.01318147181186269
1,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.011,0.002,0.004,0.003,0.0039,0.0012,0.0031,0.013789980681039146,0.02695495959689032,0.061222562489361095,210.00000000000003,0.16497663036097024,0.3001763353098364,-0.16032086451075558,-0.16220861716193707,-0.14948705004629487,0.1074737235439629,0.7080670615645953,-0.14161341231291907,-0.009392640525427945
1,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.011,0.002,0.004,0.003,0.0039,0.0012,0.0031,0.013789980681039146,0.02695495959689032,0.061222562489361095,225.0,0.15625764869389475,0.31019418068041915,-0.15245623179559442,-0.1711130533011248,-0.14416726388730963,0.10074564294444055,0.701338980965073,-0.1402677961930146,-0.004820656260357374
1,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.011,0.002,0.004,0.003,0.0039,0.0012,0.0031,0.013789980681039146,0.02695495959689032,0.061222562489361095,239.99999999999997,0.144788159794487,0.31610318976220203,-0.1421001521275817,-0.17616771343099336,-0.13734120251633267,0.09736095915559473,0.6979542971762271,-0.13959085943524543,9.152602578152766e-05
1,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.011,0.002,0.004,0.003,0.0039,0.0012,0.0031,0.013789980681039146,0.02695495959689032,0.061222562489361095,255.00000000000003,0.13028983426236068,0.31770938528008486,-0.1288984191072073,-0.17723684274563717,-0.12859780207962215,0.09734162085545672,0.6979349588760891,-0.13958699177521783,0.00482907714858549
1,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.011,0.002,0.004,0.003,0.0039,0.0012,0.0031,0.013789980681039146,0.02695495959689032,0.061222562489361095,270.0,0.11295819811521378,0.31520888863024354,-0.11295819811521378,-0.17455316281543892,-0.11787235915564437,0.10038336495086697,0.7009767029714994,-0.1401953405942999,0.008923697651101884
1,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.011,0.002,0.004,0.003,0.0039,0.0012,0.0031,0.013789980681039146,0.02695495959689032,0.061222562489361095,285.0,0.09359237563502171,0.3093395066210216,-0.09498379079017508,-0.16886696408657392,-0.10556224318470415,0.10571149951451997,0.7063048375351524,-0.1412609675070305,0.012083821493581242
1,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.011,0.002,0.004,0.003,0.0039,0.0012,0.0031,0.013789980681039146,0.02695495959689032,0.061222562489361095,300.0,0.07361906066440276,0.30130909102001996,-0.07630706833130804,-0.16137361468881128,-0.09256486696168272,0.1121550578977768,0.7127483959184092,-0.14254967918368186,0.014266656975602674
1,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.011,0.002,0.004,0.003,0.0039,0.0012,0.0031,0.013789980681039146,0.02695495959689032,0.061222562489361095,315.0,0.05496535199544882,0.2924921230301666,-0.05876676889374915,-0.15341099565087224,-0.08019997138574948,0.11844770059469312,0.7190410386153255,-0.1438082077230651,0.015631013979197368
1,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.011,0.002,0.004,0.003,0.0039,0.0012,0.0031,0.013789980681039146,0.02695495959689032,0.061222562489361095,330.0,-0.25980490172764964,0.23436940678063684,0.255149135877435,-0.09640168863273751,0.22958087457751963,0.17328065207316246,0.7738739900937949,0.15477479801875899,0.0011446765301903177
