design_id,r,l,e,ROM,QRR,omega,width_r,thickness_r,width_l,thickness_l,pin_diameter_A,pin_diameter_B,pin_diameter_C,mass_crank,mass_rod,mass_slider,sigma_max_rod,sigma_min_rod,sigma_m_rod,sigma_a_rod,tau_m_rod,tau_a_rod,R_rod,sigma_a_eq_rod,sigma_m_eq_rod,S_e_rod,n_f_rod,n_y_rod,n_rod,b_B_rod,N_f_rod,t_f_rod,D_rod,failed_miner_rod,sigma_max_crank,sigma_min_crank,sigma_m_crank,sigma_a_crank,tau_m_crank,tau_a_crank,R_crank,sigma_a_eq_crank,sigma_m_eq_crank,S_e_crank,n_f_crank,n_y_crank,n_crank,b_B_crank,N_f_crank,t_f_crank,D_crank,failed_miner_crank,sigma_max_pin,sigma_min_pin,sigma_m_pin,sigma_a_pin,tau_m_pin,tau_a_pin,R_pin,sigma_a_eq_pin,sigma_m_eq_pin,S_e_pin,n_f_pin,n_y_pin,n_pin,b_B_pin,N_f_pin,t_f_pin,D_pin,failed_miner_pin
22,0.119,0.163,0.032,0.24997917678135495,1.5740496591138189,3.1415926535897927,0.011,0.007,0.006,0.005,0.0032,0.0013,0.0015,0.07231115891512249,0.038348915718212355,0.0621243252446475,263250.4656861851,104486.40800497893,183868.43684558204,79382.02884060309,143099.94162678882,64804.695191338455,0.39690872999075644,137478.9149629033,308610.4047967419,64324620.46266575,360.2029941919449,773.3877156841312,360.2029941919449,-0.12568992236928409,4.814804047089281e+29,9.629608094178562e+29,3.8880086950406424e-23,False,79862.22530599506,32764.07448045375,56313.14989322441,23549.075412770653,1863381.283616887,1770324.514318767,0.4102574697226003,3066382.4316198286,3227962.297681317,61161195.48363261,17.59967557797438,54.811106610346876,17.59967557797438,-0.12900726069974364,2.8808484157416146e+18,5.761696831483229e+18,6.498085736725903e-12,False,6861652.181652922,1723750.1812357286,4292701.1814443255,2568951.0002085967,206354.73613887216,112221.97229501349,0.2512150332896194,2576293.957348442,4307555.021651417,73333818.00882263,22.701793871349846,50.11731097711042,22.701793871349846,-0.11706730092865392,1.0447151339758812e+21,2.0894302679517624e+21,1.791876023539272e-14,False
23,0.119,0.163,0.032,0.24997917678135495,1.5740496591138189,3.1415926535897927,0.009,0.01,0.009,0.003,0.0022,0.0033,0.0033,0.08450486357740111,0.034622500255228165,0.06106573418409388,189049.31124418913,72913.06375094673,130981.18749756794,58068.1237466212,91861.04690286638,43478.42655809813,0.3856827791177043,95094.83541894749,206085.9706349389,64688228.512790635,527.2238462239523,1145.4913230369457,527.2238462239523,-0.12531912511082055,1.1185799453716332e+31,2.2371598907432664e+31,1.673550475981449e-24,False,95642.29710070834,29757.1661938844,62699.73164729637,32942.56545341197,1754114.018978327,1714699.2214699988,0.31112977308095224,2970128.864704041,3038861.502450801,60652854.559925005,18.095959183267702,57.41397121981938,18.095959183267702,-0.1295562894063954,3.068519711505983e+18,6.137039423011966e+18,6.1006614784991905e-12,False,5899611.598256857,3997633.299314365,4948622.4487856105,950989.1494712462,272174.23468320863,52304.403220918524,0.6776095735684592,955294.5169951168,4971026.109637834,69319753.27428749,41.54037517558052,58.214872555083524,41.54037517558052,-0.1207702797236447,8.568036942869591e+23,1.7136073885739182e+24,2.1848645290423238e-17,False
24,0.119,0.163,0.032,0.24997917678135495,1.5740496591138189,3.1415926535897927,0.01,0.001,0.006,0.009,0.0019,0.0012,0.0025,0.009371963166343774,0.06901083222626783,0.0616342367906875,260044.24107529013,103111.95192685255,181578.09650107136,78466.1445742188,129485.57657686909,48461.13076265668,0.39651695996220404,114901.60759853682,288565.6749394929,62333304.85219989,409.7039860425958,855.087921453659,409.7039860425958,-0.12775853111276203,6.4109105028677e+29,1.28218210057354e+30,2.920022045484218e-23,False,1798036.8414834237,241997.1155337953,1020016.9785086095,778019.8629748143,79629410.83949605,64783411.12541995,0.13458963128594287,112210856.81003751,137925957.1167523,68218665.5135579,0.5180189558162749,1.3792452001926225,0.5180189558162749,-0.12182355533217275,5400200.882693743,10800401.765387487,3.466537709734612,True,1789497.927505403,692478.8050173045,1240988.3662613537,548509.5612440493,372296.50987840607,164552.86837321473,0.3869682073242936,618138.8826515423,1398522.8632378343,73964587.8866962,88.86740352070491,171.07479759717964,88.86740352070491,-0.11650390929413053,2.7735079607613715e+26,5.547015921522743e+26,6.749575002071047e-20,False
25,0.119,0.163,0.032,0.24997917678135495,1.5740496591138189,3.1415926535897927,0.008,0.009,0.008,0.006,0.0031,0.0014,0.0013,0.0674560886161143,0.06139847828572846,0.0621929376282019,197668.35196833225,79358.32229630198,138513.33713231713,59155.014836015136,115874.99674500964,44358.77240518496,0.4014720692820654,96966.06544628985,243858.54337196992,62727331.620962925,487.6342091283816,1012.2508500668937,487.6342091283816,-0.12734401504436374,3.0459357696253764e+30,6.091871539250753e+30,6.145894534835315e-24,False,108804.24029710273,43922.759240595755,76363.49976884924,32440.74052825349,2843211.9828056474,2710614.4987830757,0.40368609826840857,4695034.109001243,4925179.643587207,61381278.632498465,11.535790310232219,35.86198902359867,11.535790310232219,-0.12877097607953358,1.140745709734041e+17,2.281491419468082e+17,1.641031812809927e-10,False,9373132.236796178,3367769.2095924276,6370450.723194303,3002681.513601875,253438.894251733,111071.80384589618,0.35930029839668215,3008838.165962934,6385556.846196379,73333818.00882263,18.43319509156696,36.72402528885161,18.43319509156696,-0.11706730092865392,2.7747989413788415e+20,5.549597882757683e+20,6.746434749141765e-14,False
26,0.112,0.204,0.072,0.2504168695650096,1.5411101521861799,3.1415926535897927,0.008,0.011,0.006,0.009,0.0029,0.0017,0.0025,0.07769404506465964,0.08630538654721562,0.0616342367906875,405009.5611006358,179234.9525036639,292122.2568021498,112887.30429848595,315238.3280891688,143590.3434213759,0.44254499083079185,273126.534125458,619242.2978193144,62333304.85219989,176.56033521034885,386.6114409757328,176.56033521034885,-0.12775853111276203,7.304187879660102e+26,1.4608375759320203e+27,2.562913264064496e-20,False,96501.96536223972,46187.036540916975,71344.50095157835,25157.46441066137,2025911.3342766047,1943289.0155755493,0.4786123926859371,3365969.324308428,3509706.5747534037,60725821.20783358,15.950124168073415,50.17688516223901,15.950124168073415,-0.12947720025912082,1.1988287516820234e+18,2.397657503364047e+18,1.5615241104064946e-11,False,7363915.336061668,4283972.073448296,5823943.704754982,1539971.631306686,225055.17849524494,59459.73221622857,0.5817519455267703,1543411.4825590265,5836974.368305704,71258750.11984718,29.634820192227867,46.74552346874625,29.634820192227867,-0.11895551398745957,3.5574721991933285e+22,7.114944398386657e+22,5.262163399125041e-16,False
27,0.112,0.204,0.072,0.2504168695650096,1.5411101521861799,3.1415926535897927,0.006,0.01,0.006,0.004,0.0021,0.0038,0.003,0.05264182908035673,0.03825089633195887,0.061297300978589986,407163.10627135757,179350.29990388837,293256.703087623,113906.4031837346,315618.6909787387,219232.25183908446,0.44048760101647993,396437.9010962029,620358.741528819,65097141.432109386,135.60554085264565,339.30088430399195,135.60554085264565,-0.12490460904242227,1.544443544149234e+26,3.088887088298468e+26,1.2120870374910354e-19,False,126436.0201491227,39483.74889821635,82959.88452366952,43476.13562545318,1446346.6101949082,1325721.9152618928,0.31228244017525975,2296629.2613710877,2506519.0789034674,61982933.66479495,23.673072689065027,71.82788778501046,23.673072689065027,-0.12812932837122556,3.696764944057468e+19,7.393529888114935e+19,5.063887015616806e-13,False,4732225.24232102,3307987.1657440034,4020106.2040325115,712119.0382885083,211055.57571170683,37386.24951014668,0.6990341744852219,715057.1443250215,4036692.6139870607,69665662.35846618,53.700882915254816,72.60483349244195,53.700882915254816,-0.12044284217925914,1.1046228945465054e+25,2.2092457890930107e+25,1.6946959991885153e-18,False
28,0.112,0.204,0.072,0.2504168695650096,1.5411101521861799,3.1415926535897927,0.003,0.007,0.008,0.005,0.0011,0.0013,0.0016,0.01841780005480765,0.06397022025441687,0.062086343389465594,306262.73242490663,136339.40981063436,221301.0711177705,84961.66130713614,101684.90872159266,53498.7725881908,0.4451714014667579,125717.3015038001,282831.4446150364,63342180.57121437,389.0588679779474,844.4524754449943,389.0588679779474,-0.12670236733605567,5.617473017105655e+29,1.123494603421131e+30,3.332459264690031e-23,False,260118.54053605886,82061.56970115058,171090.05511860474,89028.48541745414,1026313.1264961862,923641.482596372,0.31547758776454776,1602269.27709864,1785840.8965570303,65563855.92429537,35.54204055976641,101.82667691344737,35.54204055976641,-0.12443466948304513,2.595881604716215e+21,5.19176320943243e+21,7.21142288076212e-15,False,18085975.225743476,11711248.209658243,14898611.71770086,3187363.508042617,585302.6031953909,125217.85210167425,0.6475320276336837,3194733.8956252066,14933062.931854779,74656429.87747107,13.566717766776634,19.031546044084816,13.566717766776634,-0.11589146771976179,2.6856241974195208e+20,5.3712483948390416e+20,6.970446579229921e-14,False
29,0.112,0.204,0.072,0.2504168695650096,1.5411101521861799,3.1415926535897927,0.004,0.002,0.005,0.008,0.0018,0.002,0.0037,0.0070186539898332385,0.06367023352494475,0.06072267226632187,483836.53054970497,213058.06388942368,348447.2972195643,135389.23333014065,200045.3052964385,104342.32161021134,0.44035133859644776,225814.53615467183,491395.8602319064,63342180.57121437,218.2273330755159,481.0303946208333,218.2273330755159,-0.12670236733605567,5.521110715463407e+27,1.1042221430926814e+28,3.390622098479103e-21,False,919132.2404622698,166627.53610903063,542879.8882856502,376252.3521766196,64559265.865787685,57611237.61529881,0.1812878808660076,99786299.98417507,111821246.3978178,69037952.89120005,0.5963394749721191,1.6303766377840219,0.5963394749721191,-0.12103824200531095,15816141.534481717,31632283.068963435,1.1836009407975647,True,1004927.8312570587,588772.7627174945,796850.2969872765,208077.53426978207,179291.31682213725,46817.44521070097,0.585885617259701,223320.1285060603,855223.0847399752,70824265.14560658,203.09489668029738,319.8759175922784,203.09489668029738,-0.11935783136447027,3.221347824879987e+29,6.442695649759974e+29,5.811232135634849e-23,False
30,0.112,0.204,0.072,0.2504168695650096,1.5411101521861799,3.1415926535897927,0.004,0.002,0.008,0.006,0.0016,0.003,0.0014,0.006990684436805558,0.07679842729084486,0.0621598566575596,305800.9770208669,136288.10799481967,221044.5425078433,84756.4345130236,85412.38173655837,41158.18254068842,0.4456758422505622,110750.35513043895,265982.1697675174,62727331.620962925,431.7283304693411,915.7690860205086,431.7283304693411,-0.12734401504436374,1.0725518424738209e+30,2.1451036849476417e+30,1.7453701778016313e-23,False,852597.9855198951,146223.1226074539,499410.5540636745,353187.43145622057,732217400.5178547,655901869.0270271,0.1715030120770111,1136055416.8352897,1268237838.2126417,69037952.89120005,0.05240740969807352,0.14349331109075633,0.05240740969807352,-0.12103824200531095,0.02963946590841042,0.05927893181682084,631590328.174168,True,3346420.3868152737,1534141.4621929228,2440280.9245040985,906139.4623111754,260574.36904033745,63476.9917774831,0.45844254004588375,912785.1393471204,2481666.374817712,72754613.06381544,56.547956983321875,101.636449529574,56.547956983321875,-0.11758892010891937,5.710120332833066e+24,1.1420240665666132e+25,3.278389755179136e-18,False
31,0.092,0.279,0.169,0.2502226302837912,1.527305416544305,3.1415926535897927,0.012,0.002,0.007,0.002,0.0018,0.0038,0.003,0.017529940903349674,0.03055088816597944,0.061297300978589986,625965.2252600456,237432.25788987402,431698.74157495983,194266.48368508578,301673.21827263385,265130.90089658974,0.3793058277178851,498620.7481784924,677778.7215207545,67001630.21261763,113.05581917393593,293.26772825577797,113.05581917393593,-0.12300770844787526,6.1320381525147095e+25,1.2264076305029419e+26,3.0528185791412676e-19,False,76167.8329258389,31655.75086598424,53911.79189591157,22256.041029927328,9837107.157599594,9310527.576141153,0.4156052450226066,16126322.165007645,17038454.68848619,65097141.432109386,3.53352715417943,10.402602783189089,3.53352715417943,-0.12490460904242227,20139934207310.62,40279868414621.24,9.294965816325657e-07,False,773637.2170154037,488198.25480961555,630917.7359125096,142719.48110289406,141956.49058031465,32111.883248151156,0.6310428765216645,153174.31058603793,677135.2340135641,70824265.14560658,280.53055912517414,415.5076889623959,280.53055912517414,-0.11935783136447027,7.583943847947243e+30,1.5167887695894486e+31,2.468372706249265e-24,False
32,0.092,0.279,0.169,0.2502226302837912,1.527305416544305,3.1415926535897927,0.008,0.005,0.008,0.01,0.0037,0.0028,0.0023,0.029058524724140066,0.17488284232493817,0.061751858019637895,545058.3385148364,207886.12743479345,376472.23297481495,168586.10554002147,232301.92401525448,171129.8176562643,0.3814016092318434,340994.8950561431,551020.7744764353,61036258.71850713,148.64165587181475,386.76450625669173,148.64165587181475,-0.12914177333799712,6.702988553338926e+25,1.3405977106677852e+26,2.7927841217444865e-19,False,235323.04276737978,39838.038178436334,137580.54047290806,97742.50229447172,8170727.1827815175,7957041.980806688,0.16929085103585376,13782347.581225589,14152783.347859573,63342180.57121437,4.050428678235812,12.350040559172646,4.050428678235812,-0.12670236733605567,44604931620872.01,89209863241744.02,4.196845353135872e-07,False,2613472.4356945604,1548571.5446424345,2081021.9901684974,532450.445526063,148159.083038564,25559.033900846138,0.5925341027103214,534287.6281393167,2096784.649224936,68990827.91667391,82.74380134284398,131.1252461470245,82.74380134284398,-0.12108315958366107,9.004633548674277e+25,1.8009267097348553e+26,2.0789296864563784e-19,False
33,0.092,0.279,0.169,0.2502226302837912,1.527305416544305,3.1415926535897927,0.007,0.006,0.007,0.008,0.003,0.0039,0.0032,0.030379541889722115,0.12217056488467179,0.061145373557862384,621264.3009930626,235867.74396076327,428566.02247691294,192698.27851614964,284687.2472068721,238106.22083742163,0.3796576490613407,455210.2192916198,653306.453196631,62212142.78443916,115.34470822377988,311.2267127436071,115.34470822377988,-0.12788652045175816,1.2637442746331085e+25,2.527488549266217e+25,1.481312349006274e-18,False,124886.45878839401,41231.26208700026,83058.86043769713,41827.59835069688,6337105.672416466,6229715.553640471,0.3301499817274983,10790264.926580522,10976503.253970094,63177055.74217016,5.1674318983779335,15.849849510882825,5.1674318983779335,-0.12687407548498658,293948425608048.25,587896851216096.5,6.368464114504668e-08,False,1193390.0421501228,843932.2138977033,1018661.1280239131,174728.91412620974,127332.64100298914,21841.114265776218,0.7071721600569051,178777.22519615426,1042262.5859836567,67057021.74685885,207.2993693750406,282.54607003079536,207.2993693750406,-0.12295334795173707,2.6431656518801428e+29,5.2863313037602856e+29,7.082416490500339e-23,False
34,0.092,0.279,0.169,0.2502226302837912,1.527305416544305,3.1415926535897927,0.008,0.003,0.007,0.003,0.0034,0.0039,0.0026,0.017413692453280893,0.04582877837499371,0.061571750512807596,624003.0575861013,236784.55594163993,430393.80676387064,193609.2508222307,162860.1115084614,131988.35548815486,0.3794605700453124,299578.5705910021,514596.03249766846,65563855.92429537,177.4723588093302,423.74203112108927,177.4723588093302,-0.12443466948304513,1.8473563817344543e+27,3.6947127634689085e+27,1.0133399372796755e-20,False,89263.10202204813,36487.75137109318,62875.426696570656,26387.675325477474,10447713.684173888,9019941.391404612,0.40876633843713667,15623019.055948552,18096080.155622244,65097141.432109386,3.604103963652983,10.231590050353786,3.604103963652983,-0.12490460904242227,25960026640820.06,51920053281640.12,7.211086590552377e-07,False,215164.20501297552,134495.02220981393,174829.6136113947,40334.591401580794,47910.38070711176,9803.457747664492,0.6250808409405421,43763.02794555244,193524.1781638944,68091685.86518651,958.4249255406144,1453.9342666493005,958.4249255406144,-0.12194611293253685,4.783187379125013e+34,9.566374758250026e+34,3.9137082694478184e-28,False
35,0.092,0.279,0.169,0.2502226302837912,1.527305416544305,3.1415926535897927,0.008,0.009,0.005,0.01,0.0019,0.0037,0.0011,0.05228584534648034,0.1088332102544995,0.062251748242677096,865474.4195004307,325621.45625228714,595547.9378763589,269926.4816240718,158294.5523326383,116262.95298772905,0.3762346395405221,336766.28126080416,655628.5855599606,62590486.07795339,148.41463802375975,347.6438779910679,148.41463802375975,-0.1274876806629175,1.6134893986403525e+26,3.226978797280705e+26,1.160218345145303e-19,False,69462.4662056705,36384.92894080095,52923.697573235724,16538.768632434774,2704531.9414821705,2596822.059160958,0.523807041821252,4497858.151576454,4684685.686922526,61381278.632498465,12.05160441512912,37.571288094867974,12.05160441512912,-0.12877097607953358,1.5917966050700317e+17,3.1835932101400634e+17,1.1760296472787367e-10,False,16447363.457111087,8661211.481927305,12554287.469519196,3893075.9875918906,393829.32735269575,58473.16771785915,0.526601817033635,3894393.146459851,12572805.513670204,74656429.87747107,12.788565015873509,20.950740142299058,12.788565015873509,-0.11589146771976179,4.863261247105279e+19,9.726522494210558e+19,3.8492688442642396e-13,False
36,0.102,0.185,0.079,0.2504571856529728,1.907026705379786,3.1415926535897927,0.003,0.011,0.006,0.007,0.0029,0.0025,0.0039,0.025961884198930113,0.060734056405576595,0.06053643865381708,333195.9921824765,99012.89998390459,216104.44608319056,117091.54609928596,346513.23847944004,325026.99481382576,0.2971611373094778,575011.3670537664,637899.212212596,63177055.74217016,95.94822463173367,284.4397648907273,95.94822463173367,-0.12687407548498658,3.1962826663290706e+24,6.392565332658141e+24,5.856803654196177e-18,False,152033509459.34003,1873335897.718638,76953422678.52933,75080086780.8107,33844045503.373333,32334241284.11649,0.012321861834148113,93667117545.4463,96737208508.6375,63997457.96170802,0.0006010009355374723,0.0018119336212035631,0.0006010009355374723,-0.1260253492904078,2.0684738761181556e-17,4.136947752236311e-17,9.050150555989267e+23,True,1880795.879196878,763823.6018068303,1322309.740501854,558486.138695024,78414.18433825941,35015.11605378041,0.4061172242322181,561769.4742251991,1329266.4904910468,68378040.98550668,91.17643614020938,182.4396819717641,91.17643614020938,-0.12167005253512095,4.454360523768454e+25,8.908721047536908e+25,4.2026234518086573e-19,False
37,0.102,0.185,0.079,0.2504571856529728,1.907026705379786,3.1415926535897927,0.01,0.004,0.005,0.007,0.0021,0.0038,0.0016,0.03228249163214269,0.0505130934247345,0.062086343389465594,398686.6420564864,99015.71212244761,248851.177089467,149835.4649670194,275509.5825503735,245437.74881084872,0.2483547269397076,450743.53260573215,538185.3756560619,63796312.857039526,122.25522635515112,348.8622863764742,122.25522635515112,-0.1262324277766785,2.9406955576366333e+25,5.8813911152732666e+25,6.365840881211388e-19,False,84142.33751964424,31930.0996637522,58036.21859169822,26106.118927946016,4866288.794202343,4101082.297973249,0.37947721212638835,7103330.878798629,8428859.240039917,63342180.57121437,7.7164515906409505,22.211935172075925,7.7164515906409505,-0.12670236733605567,8343160311882073.0,1.6686320623764146e+16,2.243754081213033e-09,False,2727889.5593151767,1205686.8588883874,1966788.2091017822,761101.3502133946,175448.14362897578,41536.448723949856,0.44198521702288757,764494.012412422,1990126.1298647271,71722496.3373247,67.6617515169941,125.2441288383234,67.6617515169941,-0.1185287992276737,1.6126268319532302e+25,3.2252536639064605e+25,1.1608389262211483e-18,False
38,0.102,0.185,0.079,0.2504571856529728,1.907026705379786,3.1415926535897927,0.008,0.006,0.009,0.01,0.0028,0.0027,0.0012,0.03866227212686888,0.13070409097461613,0.062223568156574406,223276.81955729192,57695.54715166269,140486.1833544773,82790.63620281461,148803.82367152855,108497.28195493354,0.2584036590366169,205351.5766136015,293537.2234169116,60652854.559925005,250.41164876431293,691.536871501022,250.41164876431293,-0.1295562894063954,2.771443475602109e+27,5.542886951204218e+27,6.754602850391163e-21,False,145239.0811952483,33357.19510670738,89298.13815097784,55940.943044270454,5293578.464136768,5139116.393814795,0.22967093176432674,8901386.482825955,9169181.698788337,62727331.620962925,6.215432826518299,19.091818061980838,6.215432826518299,-0.12734401504436374,1175050563317990.0,2350101126635980.0,1.593122933122158e-08,False,16847760.69462639,6010019.0236700475,11428889.85914822,5418870.835478172,356388.4829135931,149044.33792519855,0.3567250943674045,5425016.476988672,11445547.678674068,73964587.8866962,10.304718908937167,20.449819983299015,10.304718908937167,-0.11650390929413053,2.2190989248208896e+18,4.438197849641779e+18,8.435856459851582e-12,False
