design_id,r,l,e,ROM,QRR,omega,width_r,thickness_r,width_l,thickness_l,pin_diameter_A,pin_diameter_B,pin_diameter_C,mass_crank,mass_rod,mass_slider,utilization,check_static_passed,n_buck,P_cr,N_max_comp,check_buckling_passed,n_rod,S_e_rod,sigma_a_eq_rod,sigma_m_eq_rod,n_f_rod,n_y_rod,N_f_rod,t_f_rod,check_fatigue_rod_passed,n_crank,S_e_crank,sigma_a_eq_crank,sigma_m_eq_crank,n_f_crank,n_y_crank,N_f_crank,t_f_crank,check_fatigue_crank_passed,n_pin,S_e_pin,sigma_a_eq_pin,sigma_m_eq_pin,n_f_pin,n_y_pin,N_f_pin,t_f_pin,check_fatigue_pin_passed,D_rod,check_miner_rod_passed,D_crank,check_miner_crank_passed,D_pin,check_miner_pin_passed,sigma_max,tau_max,theta_sigma_max,theta_tau_max,pass_fail,total_mass,volume_envelope,tau_A_max,E_rev,F_A_max,F_B_max,F_C_max,n_static_rod,n_static_crank,n_static_pin
13,0.101,0.2,0.092,0.25003052321271674,1.7805179339198407,3.1415926535897927,0.004,0.006,0.004,0.008,0.0014,0.0033,0.0031,0.018874797252496047,0.049714038669381996,0.061222562489361095,0.1631779167300371,True,6909.045896150754,3078.2638153370967,0.4455410865126969,True,200.52891192598716,64102902.708237305,260602.17315792068,445055.3515006393,200.52891192598716,488.90571976389253,2.646917831114081e+27,5.293835662228162e+27,True,4.335523965905036,65097141.432109386,12950927.883652002,15313470.826960962,4.335523965905036,12.206168032524124,116550857505360.39,233101715010720.78,True,26.67584022334555,72754613.06381544,2008743.4547697068,4770717.051975343,26.67584022334555,50.88900505530656,6.973974712698735e+21,1.394794942539747e+22,True,7.07237670166769e-21,True,1.6061657889680505e-07,True,2.6842655402683383e-15,True,6745119.709604986,16317791.673003709,0.7853981633974483,0.5235987755982988,1,0.12981139841123915,0.001718725973555084,0.05217398086127409,0.03525051911683919,0.6056927962380507,0.4457800082167447,0.27628043318224665,311.80797166254933,705.5330865240277,26.685960776008425
14,0.101,0.2,0.092,0.25003052321271674,1.7805179339198407,3.1415926535897927,0.012,0.004,0.008,0.006,0.0035,0.0023,0.0018,0.038470352425877076,0.0753339859115791,0.0620030283522924,0.07847242744914497,True,4426.516869117937,2597.285094190675,0.5867559462635078,True,319.25681060710144,62727331.620962925,165340.2082041259,239770.22584366717,319.25681060710144,851.6196350531384,4.6108273331062415e+28,9.221654666212483e+28,True,8.446740543801068,62727331.620962925,6505934.691699255,7086170.220236153,8.446740543801068,25.382382069244546,1.377817420626375e+16,2.75563484125275e+16,True,88.95815598529603,70824265.14560658,588419.9539113517,1416673.4637449512,88.95815598529603,172.0618086728651,9.61265870514502e+25,1.922531741029004e+26,True,4.060008898096956e-22,True,1.3586705843427083e-09,True,1.947432086606843e-19,True,1987985.196459222,7847242.744914496,2.0943951023931953,0.5235987755982988,1,0.17580736668974858,0.0016464431055083749,0.07526767862871163,0.040765715459986744,0.928514835403593,0.5897791537303398,0.3092038760340036,613.729520116666,2144.0822357221637,90.54393378813684
15,0.101,0.2,0.092,0.25003052321271674,1.7805179339198407,3.1415926535897927,0.006,0.005,0.003,0.011,0.0035,0.0022,0.002,0.02377742427011397,0.05142483748421161,0.06190991154604,0.1440151134740342,True,13138.806471860573,6001.712604805188,0.45679283104284063,True,185.26462948545074,63997457.96170802,279961.65619041637,494162.01618928736,185.26462948545074,445.66522418756267,1.4189871670505854e+27,2.837974334101171e+27,True,4.937510749932069,64324620.46266575,11196868.934013406,13747645.990003688,4.937510749932069,13.830695888490775,301721040395249.56,603442080790499.1,True,76.75562494102753,70030306.25476688,704876.3998377626,1431156.051560604,76.75562494102753,161.51440010854876,1.4707519008600784e+25,2.9415038017201567e+25,True,1.3192508314863887e-20,True,6.204406552316375e-08,True,1.2728183447563634e-18,True,2125526.9291620655,14401511.34740342,2.0943951023931953,0.5235987755982988,1,0.13711217330036557,0.0019275431479122437,0.05542393463369154,0.03588141653807129,0.6602982859033905,0.4571025223181829,0.2805697601320983,233.76651689227268,1394.5086200049093,84.68488332488941
16,0.098,0.213,0.107,0.24987108329741842,1.735121449034624,3.1415926535897927,0.011,0.003,0.007,0.007,0.0018,0.003,0.003,0.02561800939963236,0.08178331068501299,0.061297300978589986,0.13856303228893424,True,5247.614296848622,3181.7703428347495,0.6063270207845716,True,211.73460339937452,62658173.25503553,251746.1781433643,340574.31060728565,211.73460339937452,582.4549488870292,1.6379883877730894e+27,3.275976775546179e+27,True,4.9220245744407185,63997457.96170802,11322427.476673787,12678012.204449685,4.9220245744407185,14.374736654151596,252253560545939.78,504507121091879.56,True,93.27695880626112,70824265.14560658,502131.0341655464,1753746.3503750125,93.27695880626112,152.93384399536595,3.6295327699772255e+26,7.259065539954451e+26,True,1.1428652449392873e-20,True,7.42110436795629e-08,True,5.157688657572711e-20,True,2183391.1646936615,13856303.228893425,0.7853981633974483,0.5235987755982988,1,0.16869862106323533,0.0014347691330941093,0.06999946993549473,0.038610091107522455,0.833408065614108,0.6091730416578599,0.315043118970862,476.9572162079522,1060.6004261380228,82.44056443512022
17,0.098,0.213,0.107,0.24987108329741842,1.735121449034624,3.1415926535897927,0.005,0.012,0.007,0.006,0.0023,0.0018,0.0027,0.046196331823158174,0.07012885264348509,0.0615068137926579,0.031768251519063304,True,3682.640430463461,2003.6804491320868,0.544087995275695,True,144.65824809372083,63177055.74217016,378373.3566952028,446171.33730429265,144.65824809372083,418.4127343377351,8.653948305032454e+25,1.7307896610064908e+26,True,169.78877730908985,61982933.66479495,320407.9201524067,347942.66085190617,169.78877730908985,516.1961548407388,1.753043155347698e+26,3.506086310695396e+26,True,35.587692970186936,70824265.14560658,1347129.0222857841,4385096.440786169,35.587692970186936,60.186048546511856,9.31180196059617e+22,1.862360392119234e+23,True,2.1631744655920725e-19,True,1.0678573395580258e-19,True,2.010352032744636e-16,True,5718285.273431395,419754.7883700855,0.5235987755982988,6.021385919380437,1,0.17783199825930116,0.0021403932969108843,0.0722821367083926,0.036504400360671964,0.9543067292974626,0.5456723863115867,0.30109224420711267,476.25031918829404,1528.2354596591153,31.477967851013954
18,0.098,0.213,0.107,0.24987108329741842,1.735121449034624,3.1415926535897927,0.011,0.004,0.006,0.01,0.001,0.0017,0.0011,0.03400159779570478,0.10008802966734548,0.062251748242677096,0.1147987406747416,True,11237.519428361202,7951.112893381297,0.7075505358695366,True,209.75893756495213,61982933.66479495,248668.80390437105,364899.6536581679,209.75893756495213,562.2844456029346,1.2674758129951932e+27,2.5349516259903864e+27,True,7.922491931468547,63020014.87380736,6986480.567365633,7419660.071808936,7.922491931468547,23.948121057616408,8613939929883752.0,1.7227879859767504e+16,True,11.279118447752857,75421685.75701076,4078085.518915911,16706461.643185897,11.279118447752857,16.598870175486294,4.261679220629092e+19,8.523358441258184e+19,True,1.476951260771001e-20,True,2.1732215632310117e-09,True,4.3926346941796876e-13,True,20663773.32145349,8316875.790434444,0.7853981633974483,0.5235987755982988,1,0.19634137570572735,0.0015680536973706112,0.0836705975975278,0.042403882420121976,1.0143306009706725,0.7130794173099515,0.34139079455024507,410.04567357657925,1137.8027070812666,8.710896949935124
20,0.098,0.213,0.107,0.24987108329741842,1.735121449034624,3.1415926535897927,0.011,0.004,0.005,0.011,0.0013,0.0033,0.0011,0.034114694362459154,0.09150541533472403,0.062251748242677096,0.09836888775050023,True,13335.867322319024,8819.109384242087,0.6613075228697236,True,255.7953660284746,62272143.58616504,197773.68783623836,354240.58595008694,255.7953660284746,624.9838389750466,8.843832033220222e+27,1.7687664066440443e+28,True,7.074042308708098,63020014.87380736,7813002.508830297,8397131.475357307,7.074042308708098,21.282982629047666,3572376785778606.5,7144753571557213.0,True,11.111902720190825,74656429.87747107,4701350.190563822,13050874.130032673,11.111902720190825,19.434184346111714,9.577300740199602e+18,1.9154601480399204e+19,True,2.1167294821613274e-21,True,5.240208724489273e-09,True,1.9546217152213864e-12,True,17706399.795090042,9358472.634785749,2.0943951023931953,0.5235987755982988,1,0.18787185793986028,0.0016307758452654357,0.07905236017615608,0.04079149656781992,0.9669287311958964,0.6654432093187974,0.3305673396374069,342.9758705274566,1143.8627317318426,10.165815867882625
21,0.119,0.163,0.032,0.24997917678135495,1.5740496591138189,3.1415926535897927,0.011,0.005,0.004,0.009,0.0025,0.0034,0.0015,0.05177102028968576,0.04569694632571638,0.0621243252446475,0.06150207762580932,True,14615.963995373577,6598.545065974276,0.45146150250937456,True,390.35451036494936,63700235.179271095,125188.77195836476,288106.75707627594,390.35451036494936,834.7537676147557,7.115834886703875e+29,1.423166977340775e+30,True,10.885431478847067,62272143.58616504,4990678.189168917,5662148.637771572,10.885431478847067,32.38577005002198,9.515412241984418e+16,1.9030824483968835e+17,True,57.585838592280425,72219498.84944795,927434.5074423399,2184848.281942507,57.585838592280425,110.85110940969167,3.9357383082683896e+24,7.871476616536779e+24,True,2.6307524412882053e-23,True,1.967334627647828e-10,True,4.756413799330133e-18,True,3092239.9177701804,6150207.762580932,2.356194490192345,0.5235987755982988,1,0.15959229186004964,0.0014493102984384754,0.0799422263628763,0.05787473537680585,0.9729128378280251,0.4632844411732524,0.2960451389678249,465.7746638364915,2189.4898929590704,58.210231025605
22,0.119,0.163,0.032,0.24997917678135495,1.5740496591138189,3.1415926535897927,0.011,0.007,0.006,0.005,0.0032,0.0013,0.0015,0.07231115891512249,0.038348915718212355,0.0621243252446475,0.03812028989807179,True,4092.879871103547,1697.156652771162,0.414660753850458,True,360.2029941919449,64324620.46266575,137478.9149629033,308610.4047967419,360.2029941919449,773.3877156841312,4.814804047089281e+29,9.629608094178562e+29,True,17.59967557797438,61161195.48363261,3066382.4316198286,3227962.297681317,17.59967557797438,54.811106610346876,2.8808484157416146e+18,5.761696831483229e+18,True,22.701793871349846,73333818.00882263,2576293.957348442,4307555.021651417,22.701793871349846,50.11731097711042,1.0447151339758812e+21,2.0894302679517624e+21,True,3.8880086950406424e-23,True,6.498085736725903e-12,True,1.791876023539272e-14,True,6861652.181652922,3633705.797935654,0.5235987755982988,0.5235987755982988,1,0.17278439987798236,0.0014954247170251545,0.08525798600392803,0.05540037311902532,1.1350096476658211,0.4228541592817511,0.28885736865941875,683.7594741981346,2253.8815980937593,26.23274908648012
23,0.119,0.163,0.032,0.24997917678135495,1.5740496591138189,3.1415926535897927,0.009,0.01,0.009,0.003,0.0022,0.0033,0.0033,0.08450486357740111,0.034622500255228165,0.06106573418409388,0.034688132404483256,True,1400.4623242997359,549.8787554978564,0.39264087719946966,True,527.2238462239523,64688228.512790635,95094.83541894749,206085.9706349389,527.2238462239523,1145.4913230369457,1.1185799453716332e+31,2.2371598907432664e+31,True,18.095959183267702,60652854.559925005,2970128.864704041,3038861.502450801,18.095959183267702,57.41397121981938,3.068519711505983e+18,6.137039423011966e+18,True,41.54037517558052,69319753.27428749,955294.5169951168,4971026.109637834,41.54037517558052,58.214872555083524,8.568036942869591e+23,1.7136073885739182e+24,True,1.673550475981449e-24,True,6.1006614784991905e-12,True,2.1848645290423238e-17,True,5899611.598256857,3468813.240448326,4.4505895925855405,0.5235987755982988,1,0.18019309801672317,0.0015613024578632667,0.08847278650878629,0.053421758918713085,1.2334494431545782,0.39908885500429025,0.28092920603154736,952.1325352383833,1882.012513882489,30.51048310590211
25,0.119,0.163,0.032,0.24997917678135495,1.5740496591138189,3.1415926535897927,0.008,0.009,0.008,0.006,0.0031,0.0014,0.0013,0.0674560886161143,0.06139847828572846,0.0621929376282019,0.05553826481588723,True,7322.219114724783,3910.248927984757,0.5340251181668891,True,487.6342091283816,62727331.620962925,96966.06544628985,243858.54337196992,487.6342091283816,1012.2508500668937,3.0459357696253764e+30,6.091871539250753e+30,True,11.535790310232219,61381278.632498465,4695034.109001243,4925179.643587207,11.535790310232219,35.86198902359867,1.140745709734041e+17,2.281491419468082e+17,True,18.43319509156696,73333818.00882263,3008838.165962934,6385556.846196379,18.43319509156696,36.72402528885161,2.7747989413788415e+20,5.549597882757683e+20,True,6.145894534835315e-24,True,1.641031812809927e-10,True,6.746434749141765e-14,True,9373132.236796178,5553826.481588723,4.4505895925855405,0.5235987755982988,1,0.19104750453004465,0.0016535312950366247,0.0987219328641772,0.06321777726569444,1.2330180454684714,0.5611206243362155,0.3116753384509855,910.6161821434985,1654.3472893013075,19.203825941276342
26,0.112,0.204,0.072,0.2504168695650096,1.5411101521861799,3.1415926535897927,0.008,0.011,0.006,0.009,0.0029,0.0017,0.0025,0.07769404506465964,0.08630538654721562,0.0616342367906875,0.040910640755898155,True,10152.929656986767,6319.086788418057,0.6223904825411215,True,176.56033521034885,62333304.85219989,273126.534125458,619242.2978193144,176.56033521034885,386.6114409757328,7.304187879660102e+26,1.4608375759320203e+27,True,15.950124168073415,60725821.20783358,3365969.324308428,3509706.5747534037,15.950124168073415,50.17688516223901,1.1988287516820234e+18,2.397657503364047e+18,True,29.634820192227867,71258750.11984718,1543411.4825590265,5836974.368305704,29.634820192227867,46.74552346874625,3.5574721991933285e+22,7.114944398386657e+22,True,2.562913264064496e-20,True,1.5615241104064946e-11,True,5.262163399125041e-16,True,7363915.336061668,3969200.349852154,0.5235987755982988,0.5235987755982988,1,0.22563366840256274,0.0023674098522762864,0.1089390295733328,0.06041422325013664,1.40315082629114,0.645792141279423,0.31898219136171746,444.43395240062995,1865.246985637375,24.44351839822573
27,0.112,0.204,0.072,0.2504168695650096,1.5411101521861799,3.1415926535897927,0.006,0.01,0.006,0.004,0.0021,0.0038,0.003,0.05264182908035673,0.03825089633195887,0.061297300978589986,0.02772068525456801,True,1441.0742422319593,554.7620774468529,0.3849642587377236,True,135.60554085264565,65097141.432109386,396437.9010962029,620358.741528819,135.60554085264565,339.30088430399195,1.544443544149234e+26,3.088887088298468e+26,True,23.673072689065027,61982933.66479495,2296629.2613710877,2506519.0789034674,23.673072689065027,71.82788778501046,3.696764944057468e+19,7.393529888114935e+19,True,53.700882915254816,69665662.35846618,715057.1443250215,4036692.6139870607,53.700882915254816,72.60483349244195,1.1046228945465054e+25,2.2092457890930107e+25,True,1.2120870374910354e-19,True,5.063887015616806e-13,True,1.6946959991885153e-18,True,4732225.24232102,2772068.525456801,4.4505895925855405,0.5235987755982988,1,0.1521900263909056,0.002008963994361215,0.06678799798222128,0.04644595921837116,0.8605045717899592,0.38736113207287926,0.27078456498917713,442.0832762780755,1423.6449374766955,38.03707363509079
28,0.112,0.204,0.072,0.2504168695650096,1.5411101521861799,3.1415926535897927,0.003,0.007,0.008,0.005,0.0011,0.0013,0.0016,0.01841780005480765,0.06397022025441687,0.062086343389465594,0.10047764014301931,True,2810.734646409897,1444.6929100178463,0.5139912128891739,True,389.0588679779474,63342180.57121437,125717.3015038001,282831.4446150364,389.0588679779474,844.4524754449943,5.617473017105655e+29,1.123494603421131e+30,True,35.54204055976641,65563855.92429537,1602269.27709864,1785840.8965570303,35.54204055976641,101.82667691344737,2.595881604716215e+21,5.19176320943243e+21,True,13.566717766776634,74656429.87747107,3194733.8956252066,14933062.931854779,13.566717766776634,19.031546044084816,2.6856241974195208e+20,5.3712483948390416e+20,True,3.332459264690031e-23,True,7.21142288076212e-15,True,6.970446579229921e-14,True,18085975.225743476,1949954.6090925583,0.5235987755982988,0.5235987755982988,1,0.1444743636986901,0.001717205737918715,0.06686235263866536,0.05427509858402932,0.6752301673824269,0.5254415712070912,0.2988977243411801,587.7306669825872,691.9921956699105,9.952463041295612
31,0.092,0.279,0.169,0.2502226302837912,1.527305416544305,3.1415926535897927,0.012,0.002,0.007,0.002,0.0018,0.0038,0.003,0.017529940903349674,0.03055088816597944,0.061297300978589986,0.19147634733740748,True,137.89892814567037,43.252926452961155,0.3136567269563594,True,113.05581917393593,67001630.21261763,498620.7481784924,677778.7215207545,113.05581917393593,293.26772825577797,6.1320381525147095e+25,1.2264076305029419e+26,True,3.53352715417943,65097141.432109386,16126322.165007645,17038454.68848619,3.53352715417943,10.402602783189089,20139934207310.62,40279868414621.24,True,280.53055912517414,70824265.14560658,153174.31058603793,677135.2340135641,280.53055912517414,415.5076889623959,7.583943847947243e+30,1.5167887695894486e+31,True,3.0528185791412676e-19,True,9.294965816325657e-07,True,2.468372706249265e-24,True,773637.2170154037,19147634.733740747,0.5235987755982988,0.5235987755982988,1,0.1093781300479191,0.001177164784265393,0.03384225643766223,0.022948650170389114,0.4429500587978823,0.3182470785234329,0.25757819565718604,287.5559100351339,2363.2023268307726,232.66719340935748
32,0.092,0.279,0.169,0.2502226302837912,1.527305416544305,3.1415926535897927,0.008,0.005,0.008,0.01,0.0037,0.0028,0.0023,0.029058524724140066,0.17488284232493817,0.061751858019637895,0.16127769163588204,True,5898.406907181275,6178.989493280165,1.0475692149616336,True,148.64165587181475,61036258.71850713,340994.8950561431,551020.7744764353,148.64165587181475,386.76450625669173,6.702988553338926e+25,1.3405977106677852e+26,True,4.050428678235812,63342180.57121437,13782347.581225589,14152783.347859573,4.050428678235812,12.350040559172646,44604931620872.01,89209863241744.02,True,82.74380134284398,68990827.91667391,534287.6281393167,2096784.649224936,82.74380134284398,131.1252461470245,9.004633548674277e+25,1.8009267097348553e+26,True,2.7927841217444865e-19,True,4.196845353135872e-07,True,2.0789296864563784e-19,True,2613472.4356945604,16127769.163588205,2.0943951023931953,0.5235987755982988,1,0.2656932250687161,0.001885054418046609,0.10970143808547189,0.04473253475112867,1.3388442971326517,1.0696730575457147,0.42955840498978914,330.2398794420066,764.9059687619822,68.87388500509014
33,0.092,0.279,0.169,0.2502226302837912,1.527305416544305,3.1415926535897927,0.007,0.006,0.007,0.008,0.003,0.0039,0.0032,0.030379541889722115,0.12217056488467179,0.061145373557862384,0.12566821226056937,True,3568.403808941126,2768.187292989514,0.7757494502313445,True,115.34470822377988,62212142.78443916,455210.2192916198,653306.453196631,115.34470822377988,311.2267127436071,1.2637442746331085e+25,2.527488549266217e+25,True,5.1674318983779335,63177055.74217016,10790264.926580522,10976503.253970094,5.1674318983779335,15.849849510882825,293948425608048.25,587896851216096.5,True,207.2993693750406,67057021.74685885,178777.22519615426,1042262.5859836567,207.2993693750406,282.54607003079536,2.6431656518801428e+29,5.2863313037602856e+29,True,1.481312349006274e-18,True,6.368464114504668e-08,True,7.082416490500339e-23,True,1193390.0421501228,12566821.226056937,4.1887902047863905,0.5235987755982988,1,0.21369548033225627,0.0018293777052773,0.08407279565356272,0.03664292576346502,1.0544471407366987,0.784872602205921,0.36513752966596785,289.7317610432118,1441.3091839283366,150.83082114184162
34,0.092,0.279,0.169,0.2502226302837912,1.527305416544305,3.1415926535897927,0.008,0.003,0.007,0.003,0.0034,0.0039,0.0026,0.017413692453280893,0.04582877837499371,0.061571750512807596,0.194676550755785,True,373.88569196980615,145.9786267787439,0.3904365155287426,True,177.4723588093302,65563855.92429537,299578.5705910021,514596.03249766846,177.4723588093302,423.74203112108927,1.8473563817344543e+27,3.6947127634689085e+27,True,3.604103963652983,65097141.432109386,15623019.055948552,18096080.155622244,3.604103963652983,10.231590050353786,25960026640820.06,51920053281640.12,True,958.4249255406144,68091685.86518651,43763.02794555244,193524.1781638944,958.4249255406144,1453.9342666493005,4.783187379125013e+34,9.566374758250026e+34,True,1.0133399372796755e-20,True,7.211086590552377e-07,True,3.9137082694478184e-28,True,624003.0575861013,19467655.0755785,4.71238898038469,0.5235987755982988,1,0.12481422134108221,0.0014237330836723335,0.041393785317879205,0.025322102699849126,0.5239956419009802,0.3909738938812491,0.2765981220356261,288.46012501335093,2016.510696161329,836.5703765138121
35,0.092,0.279,0.169,0.2502226302837912,1.527305416544305,3.1415926535897927,0.008,0.009,0.005,0.01,0.0019,0.0037,0.0011,0.05228584534648034,0.1088332102544995,0.062251748242677096,0.09137424142839493,True,5438.88305596441,3861.868433300103,0.7100480730257814,True,148.41463802375975,62590486.07795339,336766.28126080416,655628.5855599606,148.41463802375975,347.6438779910679,1.6134893986403525e+26,3.226978797280705e+26,True,12.05160441512912,61381278.632498465,4497858.151576454,4684685.686922526,12.05160441512912,37.571288094867974,1.5917966050700317e+17,3.1835932101400634e+17,True,12.788565015873509,74656429.87747107,3894393.146459851,12572805.513670204,12.788565015873509,20.950740142299058,4.863261247105279e+19,9.726522494210558e+19,True,1.160218345145303e-19,True,1.1760296472787367e-10,True,3.8492688442642396e-13,True,16447363.457111087,5301354.0006431285,2.0943951023931953,0.5235987755982988,1,0.22337080384365693,0.002060038372464438,0.0862634599782445,0.034972107275143015,1.198574956657372,0.7160547054999885,0.3533751957461337,207.97841732156525,2591.327515885203,10.944003302983873
37,0.102,0.185,0.079,0.2504571856529728,1.907026705379786,3.1415926535897927,0.01,0.004,0.005,0.007,0.0021,0.0038,0.0016,0.03228249163214269,0.0505130934247345,0.062086343389465594,0.08967371092175591,True,6390.992427621284,3012.7045535650577,0.4713985484546069,True,122.25522635515112,63796312.857039526,450743.53260573215,538185.3756560619,122.25522635515112,348.8622863764742,2.9406955576366333e+25,5.8813911152732666e+25,True,7.7164515906409505,63342180.57121437,7103330.878798629,8428859.240039917,7.7164515906409505,22.211935172075925,8343160311882073.0,1.6686320623764146e+16,True,67.6617515169941,71722496.3373247,764494.012412422,1990126.1298647271,67.6617515169941,125.2441288383234,1.6126268319532302e+25,3.2252536639064605e+25,True,6.365840881211388e-19,True,2.243754081213033e-09,True,1.1608389262211483e-18,True,2727889.5593151767,8967371.092175592,1.5707963267948966,0.5235987755982988,1,0.1448819284463428,0.0014521912182682676,0.06027436883882979,0.03826837501035574,0.7515491144091351,0.4717724466803839,0.28269117179397446,451.4823949744907,2139.2322260832893,65.98507603995087
38,0.102,0.185,0.079,0.2504571856529728,1.907026705379786,3.1415926535897927,0.008,0.006,0.009,0.01,0.0028,0.0027,0.0012,0.03866227212686888,0.13070409097461613,0.062223568156574406,0.10432694857951563,True,17253.10406845753,15810.11135981663,0.9163632988640573,True,250.41164876431293,60652854.559925005,205351.5766136015,293537.2234169116,250.41164876431293,691.536871501022,2.771443475602109e+27,5.542886951204218e+27,True,6.215432826518299,62727331.620962925,8901386.482825955,9169181.698788337,6.215432826518299,19.091818061980838,1175050563317990.0,2350101126635980.0,True,10.304718908937167,73964587.8866962,5425016.476988672,11445547.678674068,10.304718908937167,20.449819983299015,2.2190989248208896e+18,4.438197849641779e+18,True,6.754602850391163e-21,True,1.593122933122158e-08,True,8.435856459851582e-12,True,16847760.69462639,10432694.857951563,2.0943951023931953,0.5235987755982988,1,0.2315899312580594,0.001763375050754325,0.10933186334672973,0.05559570415496485,1.2767260516143788,0.9296805926816923,0.3732557695654682,806.1741490088394,1239.3358489924747,10.683912435758371
39,0.102,0.185,0.079,0.2504571856529728,1.907026705379786,3.1415926535897927,0.004,0.006,0.006,0.003,0.0032,0.003,0.0029,0.018967522360935712,0.026068213500620867,0.061369589025549086,0.12047759232300564,True,851.9389368604112,284.5820044766993,0.3340403779705723,True,210.18113428780404,66106800.8405103,266919.0665949011,347811.41133026604,210.18113428780404,561.2215635776527,6.192989762782342e+27,1.2385979525564685e+28,True,5.591863107369125,65097141.432109386,10204016.054582348,10664964.667638587,5.591863107369125,16.531713004682107,785933899687645.4,1571867799375290.8,True,430.4821555090157,67300710.53445578,105733.54394858654,363175.103570678,430.4821555090157,735.7509865198767,2.181218989849235e+31,4.36243797969847e+31,True,3.0227726376201227e-21,True,2.38187969846318e-08,True,8.582356969711655e-25,True,456883.34631245874,12047759.232300565,0.7853981633974483,0.7853981633974483,1,0.10640532488710566,0.0015336917458241399,0.040714413848363225,0.032694925511419955,0.4899298523554959,0.3349481130230065,0.2546895921649426,532.4666173065897,731.6094258127002,393.9736509391163
40,0.102,0.185,0.079,0.2504571856529728,1.907026705379786,3.1415926535897927,0.011,0.011,0.01,0.005,0.0013,0.004,0.0021,0.09757659109679902,0.07271433091591727,0.0618596774795091,0.21412710860259346,True,3700.2869432539965,2195.8487999745316,0.5934266270830131,True,324.6713663862838,62590486.07795339,165269.84795654804,212299.18748990272,324.6713663862838,913.7401842077966,4.291295655990109e+28,8.582591311980217e+28,True,25.111595016215528,59699982.27943074,2092757.437533742,2302783.453144901,25.111595016215528,78.4886339543833,3.172379922723672e+19,6.344759845447344e+19,True,5.585116172686076,73333818.00882263,8572107.018402806,30021207.61012051,5.585116172686076,8.93937209904794,3.624407347651019e+16,7.248814695302038e+16,True,4.362318866067696e-22,True,5.900932566717228e-13,True,5.164982355565647e-10,True,38542879.548466824,2537519.1959077837,4.4505895925855405,0.5235987755982988,1,0.23215059949222538,0.0018374664394414815,0.10130914681446801,0.04295558344121994,1.5115113740973762,0.5963757320846561,0.3048556058921619,887.457939636902,3027.5573553806275,4.670123304452486
41,0.099,0.187,0.085,0.2502953407428976,1.9437407434150595,3.1415926535897927,0.007,0.005,0.002,0.008,0.0027,0.0012,0.0014,0.027291945487308074,0.023333209925653596,0.0621598566575596,0.06423960797029898,True,5511.08311345649,1760.567254046211,0.3194593907951432,True,143.5428552343272,66524680.9639886,374839.94888786756,643337.1049672958,143.5428552343272,338.8408712352268,4.9196437871381146e+26,9.839287574276229e+26,True,10.597705808223859,63796312.857039526,5242582.580706697,5884464.028892464,10.597705808223859,31.005532025216187,1.0635406683668096e+17,2.1270813367336192e+17,True,30.39842661302064,73964587.8866962,1853864.3414344469,3782964.348279716,30.39842661302064,61.20462745826227,2.232625244835152e+22,4.465250489670304e+22,True,3.805153545657401e-20,True,1.7601583612920732e-10,True,8.384747974746747e-16,True,5606634.17145028,6423960.7970298985,1.5707963267948966,0.7853981633974483,1,0.11278501207052127,0.0016084673851592627,0.04112915971889621,0.03111944860055945,0.5539197198298375,0.3804572316469037,0.25177879421592464,177.60669892179826,2009.2474471384833,32.104823410199245
42,0.099,0.187,0.085,0.2502953407428976,1.9437407434150595,3.1415926535897927,0.011,0.009,0.011,0.009,0.0016,0.0013,0.0016,0.07733316645795037,0.14528676645795036,0.062086343389465594,0.11801486939296765,True,13635.614384857834,13787.098447457574,1.0111094416668134,True,349.18089401223256,60344367.08739388,146818.07576930145,208096.34780661875,349.18089401223256,972.0653123194376,3.1110561702213124e+28,6.222112340442625e+28,True,16.77470495550187,60344367.08739388,3171511.9388340292,3408377.650906953,16.77470495550187,52.43249074238356,1.6560253891494784e+18,3.312050778298957e+18,True,8.328222819298588,73333818.00882263,6569744.932225537,14725123.320464488,8.328222819298588,16.201086379410622,3.5170841370813875e+17,7.034168274162775e+17,True,6.01724911918524e-22,True,1.1304174514869271e-11,True,5.3225908935845303e-11,True,21242676.49073418,3798734.129522317,1.0471975511965976,0.5235987755982988,1,0.2847062763053663,0.0018604853164745385,0.1299804278407459,0.056218177248247146,1.7282137484815019,1.0181849484979695,0.38405170294157986,963.1821245906149,3023.394515587877,8.473508509086132
43,0.099,0.187,0.085,0.2502953407428976,1.9437407434150595,3.1415926535897927,0.007,0.004,0.009,0.002,0.0022,0.0033,0.0035,0.021836745430960456,0.026448643829384135,0.06089910410974749,0.1021383819244849,True,371.81999847733755,123.78988505012417,0.33292960453193365,True,391.34678201350073,66106800.8405103,141397.31338993803,201100.00111313447,391.34678201350073,1007.3071682344681,1.0450745527961182e+30,2.0901491055922364e+30,True,6.644712364477367,64562488.99769557,8485905.995461782,9205259.82889528,6.644712364477367,19.501258618299005,2937434388785156.0,5874868777570312.0,True,169.2898453870459,69319753.27428749,306942.25251531723,714410.0560946333,169.2898453870459,337.7874579532123,1.036761684138353e+28,2.073523368276706e+28,True,1.791259767058174e-23,True,6.372908301023224e-09,True,1.805622283925171e-21,True,993564.0478834508,10213838.192448491,1.0471975511965976,0.7853981633974483,1,0.10918449337009209,0.001274914240771397,0.04043545951436807,0.031231953006053307,0.5193185183421015,0.36803190122828655,0.2503790222786559,769.7854344553357,1962.7847143305514,181.1659755437475
